"measure-date","classes","files","directories","functions","comment_lines","comment_lines_density","complexity","file_complexity","class_complexity","function_complexity","function_complexity_distribution","file_complexity_distribution","coverage","duplicated_lines","duplicated_blocks","duplicated_files","duplicated_lines_density","blocker_violations","critical_violations","false_positive_issues","confirmed_issues","last_commit_date","code_smells","bugs","effort_to_reach_maintainability_rating_a","afferent-couplings","efferent-couplings","cognitive_complexity","lines","ncloc","ncloc_language_distribution","lines_to_cover","line_coverage","violations","major_violations","minor_violations","info_violations","sqale_rating","number-of-classes-and-interfaces","missing_package_info","open_issues","reopened_issues","alert_status","quality_gate_details","quality_profiles","reliability_remediation_effort","reliability_rating","security_remediation_effort","security_rating","package-dependency-cycles","package","statements","uncovered_lines","sqale_index","development_cost","sqale_debt_ratio","new_sqale_debt_ratio","vulnerabilities","wont_fix_issues"
"2002-06-10T18:01:16Z","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0","0","0","0","OK","{""level"":""OK"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":"""",""level"":""OK""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","0","0","1.0","0","1.0","0","0","0","0","0","0","0.0","0","0","0"
"2002-07-25T21:40:08Z","28","27","2","189","652","21.9","333","12.3","11.9","1.8","1=152;2=20;4=3;6=2;8=3;10=5;12=2","0=10;5=5;10=7;20=4;30=0;60=1;90=0","0.0","636","19","5","13.0","0","11","0","0","1027633208000","210","0","450","0","0","284","4892","2324","java=2324","1404","0.0","218","143","63","1","2.0","0","2","218","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""11"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""218"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","0","1.0","80","3.0","0","2","991","1404","3936","69720","5.6","4.531194295900178","8","0"
"2002-07-26T14:12:34Z","28","27","2","189","652","21.9","333","12.3","11.9","1.8","1=152;2=20;4=3;6=2;8=3;10=5;12=2","0=10;5=5;10=7;20=4;30=0;60=1;90=0","0.0","636","19","5","13.0","0","11","0","0","1027692754000","210","0","450","0","0","284","4892","2324","java=2324","1404","0.0","218","143","63","1","2.0","0","2","218","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""11"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""218"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","0","1.0","80","3.0","0","2","991","1404","3936","69720","5.6","4.531194295900178","8","0"
"2002-07-29T22:12:37Z","30","29","2","215","663","20.6","368","12.7","12.3","1.7","1=175;2=21;4=4;6=3;8=3;10=5;12=2","0=10;5=6;10=8;20=3;30=1;60=1;90=0","0.0","636","19","5","12.3","0","17","0","0","1027980757000","243","0","478","0","0","303","5182","2560","java=2560","1542","0.0","251","148","85","1","2.0","0","2","251","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""17"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""251"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","0","1.0","80","3.0","0","2","1092","1542","4318","76800","5.6","4.182282793867121","8","0"
"2002-07-30T23:06:22Z","30","29","2","211","669","20.8","364","12.6","12.1","1.7","1=171;2=21;4=4;6=3;8=3;10=5;12=2","0=10;5=6;10=8;20=3;30=1;60=1;90=0","0.0","636","19","5","12.1","0","17","0","0","1028070382000","236","0","463","0","0","305","5255","2547","java=2547","1538","0.0","244","147","79","1","2.0","0","2","244","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""17"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""244"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","0","1.0","80","3.0","0","2","1087","1538","4283","76410","5.6","4.01115760111576","8","0"
"2002-07-31T22:24:29Z","30","29","2","211","666","20.7","363","12.5","12.1","1.7","1=172;2=20;4=4;6=3;8=3;10=5;12=2","0=10;5=6;10=8;20=3;30=1;60=1;90=0","0.0","636","19","5","12.1","0","17","0","0","1028154269000","236","0","466","0","0","304","5249","2545","java=2545","1533","0.0","244","147","79","1","2.0","0","2","244","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""17"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""244"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","0","1.0","80","3.0","0","2","1085","1533","4283","76350","5.6","3.997775924381429","8","0"
"2002-08-03T23:45:09Z","30","29","2","219","682","20.7","381","13.1","12.7","1.7","1=175;2=22;4=6;6=5;8=2;10=5;12=2","0=10;5=4;10=10;20=2;30=2;60=1;90=0","0.0","678","21","5","12.6","0","16","0","0","1028418309000","244","0","442","0","0","305","5366","2619","java=2619","1582","0.0","252","152","83","1","2.0","0","2","252","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""16"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""252"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","0","1.0","80","3.0","0","2","1117","1582","4370","78570","5.6","3.988048843855547","8","0"
"2002-08-04T21:06:10Z","30","29","2","219","682","20.7","381","13.1","12.7","1.7","1=175;2=22;4=6;6=5;8=2;10=5;12=2","0=10;5=4;10=10;20=2;30=2;60=1;90=0","0.0","678","21","5","12.6","0","16","0","0","1028495170000","244","0","442","0","0","305","5366","2619","java=2619","1582","0.0","252","152","83","1","2.0","0","2","252","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""16"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""252"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","0","1.0","80","3.0","0","2","1117","1582","4370","78570","5.6","3.984942886812046","8","0"
"2002-08-04T23:04:53Z","30","29","2","231","727","20.6","410","14.1","13.7","1.8","1=186;2=23;4=6;6=2;8=2;10=8;12=2","0=10;5=4;10=9;20=2;30=3;60=1;90=0","0.0","712","21","5","12.6","0","18","0","0","1028502293000","263","0","368","0","0","382","5638","2794","java=2794","1707","0.0","271","160","92","1","2.0","0","2","271","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""18"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""271"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","0","1.0","80","3.0","0","2","1222","1707","4559","83820","5.4","3.6965958419008453","8","0"
"2002-08-12T19:23:22Z","30","29","2","231","727","20.6","410","14.1","13.7","1.8","1=186;2=23;4=6;6=2;8=2;10=8;12=2","0=10;5=4;10=9;20=2;30=3;60=1;90=0","0.0","712","21","5","12.6","0","18","0","0","1028502293000","263","0","368","0","0","382","5638","2794","java=2794","1707","0.0","271","160","92","1","2.0","0","2","271","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""18"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""271"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","0","1.0","80","3.0","0","2","1222","1707","4559","83820","5.4","3.6965958419008453","8","0"
"2002-08-14T22:27:40Z","30","29","2","232","772","21.7","411","14.2","13.7","1.8","1=183;2=26;4=6;6=4;8=2;10=7;12=2","0=10;5=4;10=9;20=2;30=3;60=1;90=0","0.0","636","19","5","11.2","0","16","0","0","1029364060000","261","1","245","0","0","340","5686","2784","java=2784","1697","0.0","270","163","90","1","2.0","0","2","270","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""16"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""270"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","80","3.0","0","2","1212","1697","4421","83520","5.3","3.6177474402730376","8","0"
"2002-08-15T20:31:23Z","31","30","2","237","773","21.5","417","13.9","13.5","1.8","1=188;2=25;4=7;6=4;8=2;10=7;12=2","0=10;5=5;10=9;20=2;30=3;60=1;90=0","0.0","636","19","5","11.1","0","17","0","0","1029443483000","271","1","239","0","0","344","5755","2829","java=2829","1720","0.0","280","168","94","1","2.0","0","2","280","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""17"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""280"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","80","3.0","0","2","1227","1720","4482","84870","5.3","3.642179572027355","8","0"
"2002-08-15T22:05:19Z","31","30","2","241","741","20.5","425","14.2","13.7","1.8","1=191;2=26;4=7;6=4;8=2;10=7;12=2","0=10;5=5;10=9;20=2;30=2;60=2;90=0","0.0","636","19","5","11.0","0","17","0","0","1029449119000","270","1","166","0","0","351","5785","2879","java=2879","1755","0.0","279","165","96","1","2.0","0","2","279","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""17"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""279"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","80","3.0","0","2","1253","1755","4484","86370","5.2","3.5297885970531713","8","0"
"2002-08-18T15:52:23Z","31","30","2","242","741","20.2","430","14.3","13.9","1.8","1=191;2=26;4=8;6=4;8=2;10=7;12=2","0=10;5=4;10=10;20=2;30=2;60=2;90=0","0.0","636","19","5","10.9","0","17","0","0","1029685943000","267","1","0","0","0","355","5837","2923","java=2923","1789","0.0","276","164","94","1","1.0","0","2","276","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""17"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""276"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","80","3.0","0","2","1280","1789","4214","87690","4.8","3.4330218068535827","8","0"
"2002-08-18T19:07:42Z","31","30","2","244","785","21.1","433","14.4","14.0","1.8","1=193;2=26;4=8;6=4;8=2;10=7;12=2","0=10;5=4;10=10;20=2;30=2;60=2;90=0","0.0","636","19","5","10.7","0","17","0","0","1029697662000","265","1","0","0","0","356","5945","2943","java=2943","1796","0.0","274","164","92","1","1.0","0","2","274","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""17"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""274"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","80","3.0","0","2","1292","1796","4212","88290","4.8","3.376278118609407","8","0"
"2002-08-24T22:15:31Z","33","32","2","250","675","18.7","425","13.3","12.9","1.7","1=196;2=27;4=10;6=5;8=3;10=5;12=1","0=11;5=5;10=10;20=4;30=0;60=2;90=0","0.0","454","15","3","8.0","0","18","0","0","1030227331000","257","1","0","0","0","317","5663","2942","java=2942","1781","0.0","266","149","98","1","1.0","0","2","266","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""18"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""266"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","80","3.0","0","2","1270","1781","3787","88260","4.3","2.5086965418457132","8","0"
"2002-08-26T20:15:02Z","33","32","2","250","821","21.8","425","13.3","12.9","1.7","1=196;2=27;4=10;6=5;8=3;10=5;12=1","0=11;5=5;10=10;20=4;30=0;60=2;90=0","0.0","454","15","3","7.5","0","18","0","0","1030392902000","257","1","0","0","0","317","6047","2942","java=2942","1781","0.0","266","149","98","1","1.0","0","2","266","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""18"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""266"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","80","3.0","0","2","1270","1781","3787","88260","4.3","2.496436570963144","8","0"
"2002-08-28T18:07:04Z","33","32","2","250","821","21.8","425","13.3","12.9","1.7","1=196;2=27;4=10;6=5;8=3;10=5;12=1","0=11;5=5;10=10;20=4;30=0;60=2;90=0","0.0","454","15","3","7.5","0","18","0","0","1030392902000","257","1","0","0","0","317","6047","2942","java=2942","1781","0.0","266","149","98","1","1.0","0","2","266","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""18"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""266"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","80","3.0","0","2","1270","1781","3787","88260","4.3","2.496436570963144","8","0"
"2002-08-28T18:08:33Z","33","32","2","250","821","21.8","425","13.3","12.9","1.7","1=196;2=27;4=10;6=5;8=3;10=5;12=1","0=11;5=5;10=10;20=4;30=0;60=2;90=0","0.0","454","15","3","7.5","0","18","0","0","1030392902000","257","1","0","0","0","317","6047","2942","java=2942","1781","0.0","266","149","98","1","1.0","0","2","266","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""18"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""266"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","80","3.0","0","2","1270","1781","3787","88260","4.3","2.496436570963144","8","0"
"2002-08-31T17:53:11Z","33","32","2","251","837","21.6","446","13.9","13.5","1.8","1=196;2=28;4=9;6=5;8=2;10=5;12=3","0=11;5=4;10=10;20=5;30=0;60=2;90=0","0.0","454","15","3","7.4","0","17","0","0","1030816391000","260","1","0","0","0","359","6171","3036","java=3036","1849","0.0","269","155","96","1","1.0","0","2","269","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""17"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""269"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","80","3.0","0","2","1336","1849","3764","91080","4.1","2.6632004621606007","8","0"
