"issueName","mannWhitneyPvalue","shapiroWilkPvalue","kendallPvalue","kendallTau","pearsonPvalue","pearsonCor"
"squid.S1150",2.25760378203971e-34,5.54425601513244e-68,0.137506543172927,0.0359662511934411,0.23722775960091,0.0291310354971518
"squid.S1151",6.83880408442818e-24,5.81735823486955e-68,0.504789930681303,0.016111179050319,0.771854931306475,-0.00714772354860047
"squid.S1155",1.00938019697134e-08,5.40270611720129e-65,1.23401336319679e-11,0.163420260838628,2.31781669606203e-09,0.146470992197924
"squid.S1157",1.19768615056771e-33,4.5320251513527e-68,0.525512478233665,-0.0153714320375531,0.712796825731484,-0.00907425214632178
"squid.S1160",5.44890607266425e-35,4.38618790998499e-68,0.0410830898893654,0.0494686568451288,0.103505441290441,0.0401194553249846
"squid.S1161",8.12479118446403e-12,1.50685624224181e-65,1.67941124971137e-12,0.169981092953533,5.78390379911107e-09,0.142809165177947
"squid.S1163",2.25760378203971e-34,5.54425601513244e-68,0.582561049080452,-0.0133110390446314,0.658104076451583,-0.0109089532428867
"squid.S1165",5.44890607266425e-35,4.38618790998499e-68,0.0674348115594929,0.0442879393282571,0.762896623744944,0.0074368738244534
"squid.S1166",0.871813616486828,5.03524123969571e-66,1.88791417466842e-06,0.113772731135035,0.113995429392911,0.0389472780036199
"squid.S1168",7.07676512789951e-21,7.24386034752754e-67,0.287200498934243,-0.025729416881407,0.662757615078789,-0.01075062197275
"squid.S1170",1.39706503353653e-32,1.03977385597657e-67,0.0478651440034717,0.047915674608263,0.364699915042443,0.0223428565042272
"squid.S1171",1.39706503353653e-32,1.03977385597657e-67,0.590275200719189,0.0130395520743841,0.80784273148326,-0.00599554333079057
"squid.S1172",6.78367737113967e-18,6.33156690980175e-66,0.0408066752503291,0.0494255391018663,0.0176897258913268,0.0584256570111502
"squid.S1181",2.31776069768074e-31,8.66485626404883e-68,0.00365311042496245,0.0703570465987251,0.236779587423433,0.0291588788977439
"squid.S1182",5.44890607266425e-35,4.38618790998499e-68,0.0296369931961571,0.0526706280881953,0.00310525226100851,0.0728020368255158
"squid.S1185",2.025221064792e-31,1.4333500046101e-67,3.17468283239031e-05,0.100731217575417,0.000120927485379219,0.0945555284848766
"squid.S1186",0.0176315887220422,1.84743204713043e-63,7.88735331072778e-05,0.0949845265509612,3.57057352223786e-05,0.10163833348236
"squid.S1188",1.0426491364973e-27,4.99146450559202e-67,8.89446728107567e-06,0.107584343543156,2.21035173985349e-08,0.137266268597084
"squid.S1192",0.212001427732267,3.35188744821826e-64,2.25876203778621e-07,0.12416281891447,0.0131103964446419,0.0610983096986809
"squid.S1193",2.025221064792e-31,1.4333500046101e-67,0.368686253008554,-0.0217641407317302,0.487515143368082,-0.0171137587050381
"squid.S1197",1.82184705389958e-15,8.18952114680985e-66,0.953183980987434,0.00141487634354705,0.47768174265975,0.0175024247083778
"squid.S1199",2.76928752957557e-32,3.90491505932559e-68,0.0426982796549579,0.049042971116365,0.768173970866695,-0.00726641398345195
"squid.S1210",3.74842311021682e-33,8.00580382502484e-68,0.383843400461739,0.0210842826824808,0.147506614123204,0.0356943640612075
"squid.S1213",1.00370645050073e-10,1.24387601937529e-66,6.19839344907581e-10,0.147072316591074,0.23437915979638,0.0293086465701086
"squid.S1214",3.08952394774122e-26,7.93611681275196e-67,0.176203572144605,-0.0327549342100326,0.276101700677153,-0.0268440385887975
"squid.S1215",1.28400904042373e-35,3.37078178166273e-68,0.000808141342098607,0.0811280844212186,0.000465519293833208,0.0861177706924627
"squid.S1221",3.61334432241831e-33,8.51112874850206e-68,0.477689340163875,-0.0171949335397514,0.567548470306976,-0.0140919672289104
"squid.S1223",1.28400904042373e-35,3.37078178166273e-68,0.75113244255033,-0.0076804644185605,0.798463683829197,-0.0062944618331297
"squid.S1226",0.069466946747328,2.43232770858773e-64,3.3106732680592e-06,0.11122004318565,0.0425521418907444,0.0499648580833814
"squid.S1244",3.88849284345061e-33,7.89554237303855e-68,0.0109931328370739,0.06156043740924,0.0219633767731241,0.0564325937700815
"squid.S128",9.13656397218198e-34,6.90682527723285e-68,0.525512244933131,-0.0153749378950596,0.609244113647896,-0.0126004046751812
"squid.S1301",1.38237282396974e-28,3.34640082541488e-67,0.082904734312232,0.0419654276592632,0.592330897305603,0.0131995836399922
"squid.S1312",1.9548257670918e-31,1.52049780913969e-67,0.368685627461571,-0.0217699459401754,0.469195267846273,-0.0178413812449396
"squid.S1319",2.025221064792e-31,1.4333500046101e-67,0.123645020608289,0.0372764960049253,0.470653653973276,0.0177828935418102
"squid.S134",0.00213734378276594,1.29049343609235e-64,1.89628926984929e-08,0.132959234346838,0.205543143600345,0.0311996852580537
"squid.S135",2.55796434705367e-17,1.16231181087388e-65,0.148696147224849,-0.0349436696696346,0.303088730732699,-0.0253832707648325
"squid.S1444",1.91552983584013e-32,4.33928370851747e-68,0.436552646445967,-0.0188332404883256,0.72511199053482,-0.00866832171526799
"squid.S1479",5.22640009635322e-33,3.93443791109707e-68,0.477689968388189,-0.01718552225788,0.750426503877483,-0.00784109442468245
"squid.S1481",1.67836210690671e-18,5.50928265726225e-68,0.313785930824612,0.024338184376571,0.822729491307762,-0.00552287286696919
"squid.S1488",1.57938450271526e-06,6.78090596154489e-68,0.878837130878437,0.00367895897963754,0.981871413120802,0.000560160233991437
"squid.S1596",0.00010040790928562,1.23932027263108e-63,0.0390241745479445,-0.0496645946582887,0.118868341362945,-0.038431508429224
"squid.S1700",7.08023966451705e-31,1.82345263500772e-67,0.82339906019615,0.00540472650538456,0.863761421697643,0.0042299582600219
"squid.S1764",1.142229852412e-33,5.32096892910879e-68,0.525512595558365,-0.0153690961311438,0.675276534801899,-0.0103268487692674
"squid.S1860",1.40604748915887e-35,3.37078178166273e-68,0.75113244255033,-0.0076804644185605,0.798463683829197,-0.0062944618331297
"squid.S1862",1.07406410466852e-33,6.48901628580481e-68,0.525512595558365,-0.0153690961311438,0.629910973423565,-0.0118781699718062
"squid.S1872",2.46673179462204e-34,4.78732197418743e-68,0.582561191439199,-0.0133083425918447,0.70017295041086,-0.00949292681508218
"squid.S1905",2.36243708128202e-31,4.58083584973501e-68,0.368686722754077,-0.0217591685333487,0.707011390785085,-0.00926579601830897
"squid.S1948",1.499594578689e-14,1.07277488803149e-65,3.30338275448464e-14,0.183026357910135,3.08102027064734e-16,0.199383583077583
"squid.S2065",2.25760378203971e-34,5.54425601513244e-68,0.582561049080452,-0.0133110390446314,0.658104076451583,-0.0109089532428867
"squid.S2066",1.28400904042373e-35,3.37078178166273e-68,0.75113244255033,-0.0076804644185605,0.798463683829197,-0.0062944618331297
"squid.S2094",1.28400904042373e-35,3.37078178166273e-68,0.75113244255033,-0.0076804644185605,0.798463683829197,-0.0062944618331297
"squid.S2130",4.22697778583511e-33,4.28977791021722e-68,0.0104718648007773,0.0619777726368387,2.19372727164128e-39,0.315401691575346
"squid.S2131",2.69066513269178e-30,1.97132903172499e-67,0.22166890317192,0.0295817898561135,2.68189594790368e-10,0.154765881453891
"squid.S2157",1.28400904042373e-35,3.37078178166273e-68,0.75113244255033,-0.0076804644185605,0.798463683829197,-0.0062944618331297
"squid.S2160",3.61334432241831e-33,8.51112874850206e-68,0.385900646025253,0.0209983161902659,0.491901733583125,0.0169417459023737
"squid.S2166",2.97089566427579e-29,3.06413593024358e-67,0.270324773590603,-0.0266952046432484,0.374769131053163,-0.0218778367553465
"squid.S2178",2.34413376980429e-34,5.26682543616759e-68,0.111403810324683,0.0385442505088307,0.134315154958388,0.036898781220627
"squid.S2184",2.025221064792e-31,1.4333500046101e-67,0.00520130291129085,0.0676526063308335,0.00680638917157152,0.0666382066873979
"squid.S2250",7.45216814260938e-25,4.36031594277325e-67,4.62772023058689e-05,0.0984296202591061,1.09408936126724e-06,0.119719049086732
"squid.S2272",1.28400904042373e-35,3.37078178166273e-68,0.75113244255033,-0.0076804644185605,0.798463683829197,-0.0062944618331297
"squid.S2274",1.33446853316784e-35,3.37078178166273e-68,0.75113244255033,-0.0076804644185605,0.798463683829197,-0.0062944618331297
"squid.S2386",3.61334432241831e-33,8.51112874850206e-68,0.385900646025253,0.0209983161902659,0.491901733583125,0.0169417459023737
"squid.SwitchLastCaseIsDefaultCheck",2.97558386219141e-24,1.17009140199455e-66,0.000220706124568437,0.0893127453887415,0.00796012588816163,0.0653502986511121
"squid.UnusedPrivateMethod",1.94250771896472e-22,6.47451303570407e-67,0.875984944585624,-0.00377278526574894,0.911735509475347,0.00273265544285574
"squid.UselessImportCheck",2.44703308660015e-12,2.0376955275837e-66,0.152439120835501,-0.034473673396823,0.354714729789259,-0.0228119793855896
"squid.UselessParenthesesCheck",1.309510512978e-33,4.81094219873218e-68,0.260721070538291,0.0272246416847999,0.784796663285658,-0.00673171612503999
"code_smells.antisingleton",5.70659184784894e-173,3.59351166116458e-77,4.27867583359385e-06,0.0829198455647374,6.04310354798891e-12,0.128933966261849
"code_smells.baseclass_abstract",2.45044942160312e-224,1.08473952669163e-80,0.376126794280029,0.015963198459091,0.150941856578862,0.0270285288460048
"code_smells.class_data_private",2.91644722236568e-74,5.66599862707158e-71,0.0776573010885479,0.0318241862680698,0.102912974030876,0.0306906498918096
"code_smells.complex_class",4.76371388483089e-54,1.95704485814182e-69,2.09627327765524e-23,0.179793475054195,1.96992564773239e-17,0.158892781900969
"code_smells.lazy_class",3.65979606619987e-189,3.6861312535312e-78,9.78502573008711e-06,-0.0797545520737021,0.00504108292442322,-0.0527497017521216
"code_smells.long_method",1.5722273788096e-74,5.41972787681313e-71,1.90754253415048e-16,0.148398961557487,8.77610952816658e-14,0.139693615791255
"code_smells.long_parameter_list",2.95073348196896e-131,1.11157712004696e-74,1.8802599195929e-05,0.0771714693534534,2.82030017266849e-10,0.118323113302059
"code_smells.many_field_attributes_not_complex",2.61472172115104e-226,6.71865631861785e-81,0.348921965725495,-0.0168943638226761,0.526256345107667,-0.0119281357027595
"code_smells.refused_parent_bequest",1.10402598998563e-223,1.25499909082905e-80,0.581216804464976,0.00994901814481805,0.148084987369226,0.0272188395211603
"code_smells.spaghetti_code",4.36886213876861e-221,2.15648454082848e-80,5.66008336792691e-05,0.072624433687927,1.99438749281921e-06,0.0893043603331217
"code_smells.speculative_generality",2.61472172115104e-226,6.71865631861785e-81,0.366122447690861,0.0163005709899063,0.308732410468726,0.0191576423048932
"common.java.DuplicatedBlocks",4.95384935691095e-32,5.08479144963662e-61,1.00341256599577e-58,0.291425285973368,1.4753686414818e-30,0.213774876573457
"squid.AssignmentInSubExpressionCheck",2.5221333322843e-78,2.04581824752458e-79,0.00209745037625441,0.0544081620639793,0.01867617506221,0.0442481458405388
"squid.ClassCyclomaticComplexity",2.81113404294834e-151,7.33275679028829e-76,1.96789815500475e-34,0.220675429575927,1.5495637438636e-51,0.27863010519065
"squid.ClassVariableVisibilityCheck",1.3302150527231e-35,1.0855660946437e-79,0.00297496429352238,0.0519370679370976,0.27783481400018,0.0204242417535472
"squid.CommentedOutCodeLine",0.527296704274112,2.58504251454629e-75,6.48779840450483e-40,0.224774525515098,3.47923342154277e-27,0.201185376216267
"squid.EmptyStatementUsageCheck",1.85002210559935e-213,8.71457708982716e-80,1.06443888621002e-07,0.0958699645261782,1.51742854025402e-11,0.12647227919602
"squid.ForLoopCounterChangedCheck",2.4845661146152e-196,2.57722193912597e-80,3.20380354626435e-05,0.0748124607722811,0.107583143257008,0.0302817135912275
"squid.HiddenFieldCheck",1.77958029123787e-200,1.72864697050953e-79,1.3757628200011e-11,0.121714558705836,1.29184364921161e-12,0.132957453497206
"squid.LabelsShouldNotBeUsedCheck",1.09276510997838e-149,1.72678041905142e-79,5.46843990516327e-06,0.081359534045609,5.19144363779052e-13,0.13527870066073
"squid.MethodCyclomaticComplexity",7.93092798822634e-07,3.69018088078526e-73,1.78313058353384e-52,0.263417700434416,3.23946007485587e-46,0.263875436076915
"squid.MissingDeprecatedCheck",2.51605076380559e-159,8.45306413434922e-80,0.451112839661801,0.0135281707491489,0.0360092572288034,0.0394526026233285
"squid.ModifiersOrderCheck",3.60798840179368e-118,2.09109464508469e-78,7.17337088791169e-11,0.116022505644058,1.29705390069148e-14,0.144290627610984
"squid.RedundantThrowsDeclarationCheck",3.37079749329072e-185,7.79874464939452e-80,8.23510964982576e-05,0.0708018324860391,0.401760403287293,0.015781540611754
"squid.RightCurlyBraceStartLineCheck",1.33010741230441e-218,1.65046354979858e-80,0.0262382598775005,0.0400714214257229,0.973785162890252,0.00061854064027599
"squid.S00100",2.06787406881094e-206,9.24409307887584e-81,3.16304610480383e-07,0.0920326627244344,0.37752893805862,0.0166091471489386
"squid.S00101",2.61472172115104e-226,6.71865631861785e-81,0.348921965725495,-0.0168943638226761,0.526256345107667,-0.0119281357027595
"squid.S00105",0,2.50213374391892e-77,0.635402887149821,0.00855170043496811,0.633881466307995,0.00896454496974413
"squid.S00107",2.64467432373787e-167,2.1712143086899e-78,2.14491854174821e-05,0.0762692720949658,2.63555586430638e-08,0.104444526465649
